relative_humidity_2m,wind_speed_10m,temperature_2m,Cluster,PCA1,PCA2
90.0,4.8,19.7,1,-0.21853236749568683,-0.8336166915764579
90.0,5.1,20.3,1,-0.28745672363732144,-0.8115412752250653
91.0,4.3,19.9,1,-0.1511527262574483,-0.9458261407989884
93.0,4.3,19.2,1,0.00861700430135795,-0.9093054394601019
94.0,8.9,19.4,1,-0.25748041556001916,-0.029774823015757772
94.0,6.2,19.3,1,-0.0727157264160251,-0.5487699755482875
91.0,4.7,19.5,1,-0.14443575091984281,-0.8438677831900885
88.0,1.3,19.9,1,-0.10835524272592506,-1.5205247915252975
85.0,4.2,20.6,2,-0.5088710156935373,-0.9902222477924029
84.0,8.7,20.9,2,-0.8788913417799136,-0.1303959817572843
81.0,11.5,21.0,2,-1.2235602904137195,0.4167229129052716
75.0,8.2,21.9,2,-1.3884740904011899,-0.26202888210840125
72.0,8.9,22.6,2,-1.645137013482694,-0.15953577846709943
69.0,10.2,22.6,2,-1.8835064638194736,0.10193856734924998
68.0,8.4,22.9,2,-1.8415845379592664,-0.26332583596882897
66.0,8.7,23.3,2,-1.9963165370148686,-0.22337776910104093
66.0,9.3,23.1,2,-2.0191131129617217,-0.09461505573448303
69.0,8.9,22.7,2,-1.8067205168069065,-0.15690162573929797
75.0,6.2,22.0,2,-1.2659167820612252,-0.6569902606806384
82.0,5.3,19.9,2,-0.676636866054281,-0.725333728925221
86.0,5.2,18.9,2,-0.38343067798601616,-0.6959130329347668
86.0,5.1,18.2,2,-0.3193658439138942,-0.6730529762434078
83.0,5.4,17.8,2,-0.4594755962582723,-0.5818626437855355
83.0,5.8,17.3,2,-0.4445406111823512,-0.4738605804149377
85.0,5.3,16.7,1,-0.26029506084229015,-0.5406130030403838
83.0,5.8,17.2,2,-0.4363226014440357,-0.4678168746532396
86.0,5.0,16.7,1,-0.18955693193524892,-0.6018432734584644
87.0,4.9,16.4,1,-0.1072423056210895,-0.606050659310397
89.0,4.6,16.0,1,0.04748969343451245,-0.6459987261781855
85.0,4.0,17.0,1,-0.19994513330635422,-0.8115406076523283
82.0,5.5,18.0,2,-0.5335722128341162,-0.5716115521719048
78.0,6.8,19.2,2,-0.9216796112259801,-0.37976905599943156
76.0,5.6,20.6,2,-1.060510219106026,-0.6919463013565277
73.0,6.2,22.2,2,-1.384596463928454,-0.6632924332110347
70.0,8.0,23.8,2,-1.787147899597851,-0.4012879613792186
66.0,8.4,25.2,2,-2.1328424243311193,-0.39654582949488376
64.0,7.9,26.1,2,-2.276354344846986,-0.5423833605598013
57.0,5.4,27.4,2,-2.5775721422143296,-1.0868502899995505
57.0,6.4,27.6,2,-2.659395820730101,-0.9044788651176773
58.0,7.4,27.6,2,-2.673661648573942,-0.7129126482089075
59.0,7.3,27.3,2,-2.591347022259783,-0.7171200340608406
63.0,6.5,26.5,2,-2.2688054923407504,-0.8359079350774709
72.0,5.9,24.9,2,-1.6379882603465274,-0.8819175202019621
79.0,6.9,22.2,2,-1.1236368380840573,-0.5445269647063447
87.0,7.4,20.3,2,-0.5912138330132416,-0.3556080930034458
90.0,6.8,19.2,1,-0.3082176368823903,-0.41448048995742875
92.0,7.0,18.5,1,-0.16152543813141212,-0.33906802133748826
91.0,5.7,18.2,1,-0.1029892833608826,-0.5708407718827448
93.0,5.9,17.3,1,0.06013893486672632,-0.4833408917394083
90.0,4.7,17.5,1,-0.031197387348833715,-0.7201010484596285
93.0,4.7,16.6,1,0.19613019388190248,-0.6743855550938458
95.0,4.0,16.4,1,0.36058123707652995,-0.8042045680471378
96.0,4.0,16.0,1,0.4445751072250906,-0.7829223644968456
94.0,6.0,17.0,1,0.1293760293730576,-0.44865651031028714
86.0,4.1,18.7,2,-0.29506823356633105,-0.8977303414571673
80.0,1.8,20.9,2,-0.6322038191910424,-1.4605914749676447
76.0,1.1,22.9,2,-0.9552799774111491,-1.7060162976992947
74.0,1.0,24.8,2,-1.2071270589258267,-1.8345073518190844
71.0,1.6,26.7,2,-1.555867332963201,-1.8239846009586855
65.0,1.4,28.3,2,-1.981008944140215,-1.942219943447909
58.0,0.8,29.8,2,-2.4228993131585557,-2.1293024952410424
54.0,0.8,30.5,2,-2.68491270610796,-2.1600379575869293
52.0,1.1,31.0,2,-2.8478627149018774,-2.1261335964808388
50.0,2.2,31.2,2,-3.0384688217121614,-1.9185310489654395
50.0,4.0,30.9,2,-3.131512578767667,-1.55037402615086
70.0,3.7,29.3,2,-1.957971501336896,-1.5698647748152683
74.0,5.2,27.8,2,-1.7282955190396783,-1.1990914117678928
56.0,5.0,28.1,2,-2.6600649779621808,-1.2040471453970447
70.0,6.4,25.4,2,-1.814015800948273,-0.8091213918148179
82.0,8.8,23.1,2,-1.1684699843173654,-0.23812638588111407
74.0,4.8,25.4,2,-1.504908221704452,-1.1318260080492482
83.0,1.9,24.4,2,-0.7730074323500986,-1.6613531514760476
90.0,1.8,23.6,2,-0.3428717701725674,-1.652697725498489
90.0,1.1,21.5,2,-0.12452220434054535,-1.6619010899865194
95.0,3.1,21.3,1,0.016747653034300567,-1.275359103135083
98.0,0.4,21.4,1,0.33844181628756165,-1.8151195256805077
100.0,2.6,21.2,1,0.31326864826868184,-1.3810079130585187
100.0,3.0,20.2,1,0.36929368203618,-1.2427873208794307
93.0,3.8,22.4,1,-0.22166547780516518,-1.1999334420370729
83.0,5.4,24.7,2,-1.026518268202036,-0.9988783413426983
75.0,2.6,26.4,2,-1.3921136380061983,-1.6229651252543211
68.0,1.4,28.0,2,-1.8029894213393707,-1.932766684652314
62.0,1.6,29.3,2,-2.2296320669170946,-1.955087375294336
55.0,1.5,30.7,2,-2.69599825571669,-2.0388968031231363
52.0,6.0,31.6,2,-3.217570302623557,-1.2095475326652065
57.0,10.0,29.6,2,-3.0591515880373144,-0.32530116929266745
54.0,5.4,30.7,2,-3.002131957164636,-1.2776147216460858
64.0,11.5,27.8,2,-2.6514560829392533,0.05492545255030272
74.0,9.8,26.4,2,-1.9140266142833076,-0.2199688836398806
78.0,6.8,25.9,2,-1.4722862636931129,-0.7846973420331984
90.0,3.6,25.5,2,-0.6167117414710127,-1.4175022294412658
79.0,1.6,25.5,2,-1.0482765665410227,-1.7746010877903076
82.0,0.4,24.7,2,-0.7507018042016337,-1.968279903872546
87.0,1.9,23.7,2,-0.5109940394006941,-1.6306176891301605
96.0,4.7,20.8,1,0.004339278458552428,-0.9368990555746616
96.0,6.2,20.8,1,-0.09374221010015803,-0.6452108009667573
95.0,5.5,20.6,1,-0.08265666049142811,-0.7663519554305502
98.0,4.2,17.7,1,0.3940350722564989,-0.8525588341576573
97.0,2.2,19.1,1,0.3586364228030642,-1.323195768135469
98.0,4.2,19.3,1,0.2625469164434522,-0.9492581263448256
100.0,4.1,17.5,1,0.519253520027642,-0.865702545267788
100.0,5.5,18.3,1,0.36196671946632214,-0.6418098203939948
96.0,1.6,19.5,1,0.3138751480779877,-1.4611532735289228
89.0,5.4,20.6,2,-0.38284888175930903,-0.7684421220920785
81.0,5.8,22.3,2,-0.9576847604887204,-0.7702606295068388
78.0,11.5,22.3,2,-1.4837599105977173,0.34683259649269665
77.0,11.8,23.0,2,-1.6120241076729664,0.3657569265788913
72.0,5.4,24.0,2,-1.5313323431821186,-0.9247535865493147
68.0,7.6,25.6,2,-2.0111606736624705,-0.5820729606588914
70.0,3.5,25.2,2,-1.6079555702581354,-1.3609646058667033
62.0,2.7,26.0,2,-2.03036417049574,-1.541740365112505
68.0,13.8,25.0,2,-2.3672561012752475,0.659834059623968
75.0,12.0,24.0,2,-1.8095253992545468,0.3499968752359646
73.0,6.0,24.3,2,-1.54409713662525,-0.829102021487747
79.0,5.2,23.7,2,-1.1357479637922503,-0.965762573020773
84.0,6.0,21.8,2,-0.7763067500190739,-0.7098281919067941
89.0,5.4,20.6,2,-0.38284888175930903,-0.7684421220920785
91.0,6.4,19.9,1,-0.28846681023964293,-0.5374625843479224
91.0,4.7,20.1,1,-0.19374380934973537,-0.8801300177602766
92.0,5.4,19.7,1,-0.15552130052857271,-0.7227266287262956
90.0,10.7,19.0,0,-0.5467934876584065,0.3559963835465182
94.0,5.1,19.2,1,0.007428708265344725,-0.7566309898323861
86.0,3.5,19.9,2,-0.3544517550026319,-1.0869301124407051
91.0,5.9,18.8,1,-0.1653748735986033,-0.5682112391718791
94.0,4.7,18.6,1,0.0828918303108932,-0.7981522898243057
93.0,2.6,18.8,1,0.15264806362115796,-1.215710638302268
90.0,3.3,19.7,1,-0.12045087893697637,-1.125304946184362
85.0,0.8,21.0,2,-0.319425013913722,-1.6755571146171113
79.0,2.4,22.2,2,-0.8293923724079262,-1.4195917285300574
74.0,4.6,23.4,2,-1.3274704951303156,-1.049843660096342
74.0,6.9,24.2,2,-1.5436061888268615,-0.6509379824578061
70.0,8.4,25.3,2,-1.9365731092882383,-0.414160013242581
68.0,8.1,25.7,2,-2.052072512920356,-0.4908872482179544
48.0,9.6,27.5,2,-3.3205148006747267,-0.250133307390619
50.0,6.4,26.6,2,-2.935068541714041,-0.8237934710251987
50.0,4.5,27.0,2,-2.8437040284929362,-1.217440083242003
49.0,2.3,26.5,2,-2.7098829611105493,-1.612138375028606
64.0,12.1,23.8,2,-2.3619682888301203,0.4133489848613847
81.0,5.2,21.6,2,-0.8609260968970284,-0.8446299910181144
91.0,4.2,20.1,1,-0.16104997983016525,-0.9773594359629114
89.0,5.9,19.7,1,-0.3415806236340403,-0.6168193520341615
80.0,4.0,20.7,2,-0.7596206496005203,-1.020694623352656
87.0,1.8,20.1,2,-0.20860692291742525,-1.4324901653495592
93.0,1.8,19.6,1,0.13921411294594688,-1.4196273535200676
97.0,2.5,19.3,1,0.32258410561469153,-1.2769455287372842
99.0,4.7,16.0,1,0.55216923948359,-0.6554790375026562
98.0,1.9,17.4,1,0.5690807172614678,-1.2816830406046833
99.0,3.2,16.6,1,0.6009426696124076,-0.9834295266807487
98.0,2.3,17.6,1,0.5264896341691807,-1.2159869175659714
100.0,1.8,17.1,1,0.7025171747709261,-1.2887830459531158
96.0,3.9,18.6,1,0.23744561993280378,-0.959504597941521
83.0,4.9,20.0,2,-0.6075779809816413,-0.8120535887455265
79.0,6.6,21.1,2,-1.0136224332508459,-0.5363838522492477
77.0,5.7,21.9,2,-1.1227612804127411,-0.7539612121145745
72.0,5.1,23.0,2,-1.4295359480872225,-0.9226541798539157
68.0,6.1,23.7,2,-1.7569370000757671,-0.7589308057945331
64.0,8.6,24.5,2,-2.1906375503613376,-0.3095628828889444
64.0,9.5,24.5,2,-2.249486443496564,-0.13454993012420172
59.0,8.8,24.7,2,-2.475760257622292,-0.26829542964878744
58.0,9.4,24.8,2,-2.5743326939793914,-0.15477121407082417
57.0,7.8,24.6,2,-2.5043982512354352,-0.45092532129935975
60.0,6.8,23.9,2,-2.228119030442189,-0.6117560758622423
68.0,5.2,22.5,2,-1.599471990080756,-0.8614192894188996
74.0,6.7,20.1,2,-1.1935902577481015,-0.44203781350924154
78.0,7.0,19.2,2,-0.9347571430338082,-0.3408772887183776
83.0,7.8,18.4,2,-0.6657140363821011,-0.15142367098307674
85.0,5.4,18.5,2,-0.4147580020358818,-0.6299538231104211
89.0,5.1,18.2,1,-0.1660003503279968,-0.6817308347329071
91.0,4.3,18.1,1,-0.003228550967770941,-0.8370394370884243
78.0,1.1,19.8,2,-0.5982780131327731,-1.524446658079656
90.0,3.5,17.9,1,0.014395764544873083,-0.9776264751927439
89.0,2.3,18.5,1,-0.007568934233350368,-1.2443466939527557
90.0,3.3,17.9,1,0.027473296352701196,-1.016518242473798
87.0,3.5,18.6,1,-0.1964957972092325,-1.0112545570351308
81.0,4.8,18.9,2,-0.6128847703468558,-0.7592334700143758
76.0,5.2,19.6,2,-0.9521750581072158,-0.7092927783016553
72.0,5.4,20.4,2,-1.2354839926027634,-0.7071801791281862
67.0,6.2,21.6,2,-1.6420193926703568,-0.6096744816618481
61.0,7.6,22.8,2,-2.1389092193567327,-0.3926008628558485
59.0,9.0,23.4,2,-2.38200366283202,-0.15083548746565945
57.0,9.0,23.8,2,-2.51711936417588,-0.16922507151945212
54.0,9.0,24.5,2,-2.728010925929985,-0.20285315336183887
57.0,10.3,24.2,2,-2.634995359880024,0.05939659276060643
56.0,10.4,24.0,2,-2.676219937502606,0.093822507421029
59.0,8.9,23.3,2,-2.3672468871897907,-0.1642376653444885
65.0,4.7,22.7,2,-1.736579673623714,-0.9620582606554309
78.0,3.0,21.8,2,-0.886874760073448,-1.275848984143604
76.0,4.2,21.1,2,-1.0100575451428069,-0.994407201132395
81.0,5.4,20.2,2,-0.7589514923684405,-0.7211263430732883
82.0,5.4,19.6,2,-0.6585216027432489,-0.6877567279996
83.0,5.5,18.8,2,-0.5481944595453404,-0.6228538177619888
87.0,6.9,17.9,1,-0.3612877697741013,-0.3077885729253282
81.0,3.7,19.2,2,-0.5656123746187478,-0.9912693073452663
79.0,1.9,19.3,2,-0.5583762604772091,-1.34155367964345
89.0,3.1,18.2,1,-0.035225032249716313,-1.070648507543446
90.0,3.7,17.9,1,0.00131823273704508,-0.93873470791169
90.0,4.4,18.0,1,-0.05267113832866862,-0.8086572281896993
90.0,4.3,18.3,1,-0.07078640163970097,-0.8462342291153205
85.0,3.5,19.2,2,-0.34804751802972317,-1.0417315526123192
82.0,2.3,20.1,2,-0.49690990841349114,-1.3207976496644256
75.0,0.7,21.4,2,-0.8569765989160609,-1.6902516263394323
71.0,0.5,22.1,2,-1.1059124600576375,-1.7598788559663734
68.0,0.8,22.9,2,-1.3446383292618003,-1.7412129926488773
62.0,1.3,24.4,2,-1.8073332920278966,-1.7172834438927143
56.0,1.4,25.2,2,-2.1863471230101283,-1.7288314893667724
54.0,1.6,25.9,2,-2.359194385376763,-1.7264604234246053
54.0,1.5,26.1,2,-2.3690916389494796,-1.7579937185885284
54.0,1.1,26.3,2,-2.3593725948104542,-1.8478646646740322
54.0,4.1,26.2,2,-2.54731756218956,-1.2584444496965257
59.0,5.8,25.3,2,-2.328905338934764,-0.8879341734347844
75.0,4.1,23.6,2,-1.2600908538920772,-1.1620531093188726
65.0,0.4,24.0,2,-1.5622468663535112,-1.876799432100164
83.0,6.5,20.2,2,-0.7286342549208965,-0.5130068620204914
75.0,5.9,21.2,2,-1.1805564064429597,-0.666978265508635
77.0,6.0,20.0,2,-0.9862353930964903,-0.5807931517207315
81.0,6.4,18.5,2,-0.6846329858562187,-0.42392450871915244
88.0,6.3,17.5,1,-0.23806130420205648,-0.4031816712181978
98.0,5.2,16.2,1,0.45191755929209,-0.5674444113269177
98.0,4.9,16.3,1,0.46331584726551645,-0.6318257680101966
98.0,4.3,16.5,1,0.48611242321236986,-0.7605884813767544
100.0,2.9,17.5,1,0.5977187108746103,-1.0990531489541113
99.0,1.9,16.8,1,0.6695106068866594,-1.248313425530995
95.0,1.8,18.7,1,0.31541986298138397,-1.371019240657785
87.0,1.1,20.4,2,-0.18748959080497302,-1.5867424681183417
80.0,1.9,22.1,2,-0.7373587019547417,-1.513670060467494
73.0,2.5,23.7,2,-1.2659322715583663,-1.473445714336002
67.0,2.2,25.1,2,-1.6680990973548355,-1.5990395289423567
61.0,2.2,26.4,2,-2.08166421112473,-1.660251986865432
57.0,2.3,27.3,2,-2.36665238945468,-1.6836289770941886
53.0,3.3,28.1,2,-2.7022714511815398,-1.5259493087965037
52.0,3.3,28.4,2,-2.7780473115917848,-1.541187806585098
51.0,2.8,28.6,2,-2.812911332744145,-1.647612016814629
53.0,4.3,28.3,2,-2.7840951296973113,-1.3435778839146304
63.0,4.4,27.5,2,-2.21367150574171,-1.3047085491455168
80.0,4.6,25.7,2,-1.2097537319397753,-1.2062046095943948
67.0,0.7,26.2,2,-1.6604157159175943,-1.9572085469289389
75.0,2.9,24.9,2,-1.288459789643209,-1.47397188790727
82.0,3.4,23.9,2,-0.8811207034125311,-1.3365537485631536
85.0,3.5,23.3,2,-0.6849859173006554,-1.2895234888419378
88.0,4.6,22.6,2,-0.5460207804896043,-1.0419906869537547
90.0,2.6,22.1,2,-0.2719117513291484,-1.4064750699488031
83.0,1.6,21.5,2,-0.5150688522272097,-1.544423335308386
91.0,3.4,20.2,1,-0.11695786233716834,-1.1389702108488249
95.0,3.7,20.2,1,0.06791316473228612,-1.0922030379132432
99.0,4.2,19.2,1,0.32188675737706673,-0.9461070400796273
99.0,3.2,18.7,1,0.4283644651077841,-1.1103473476764067
93.0,4.5,20.4,1,-0.10307664436625502,-0.942938141319424
86.0,1.8,21.8,2,-0.39943491966408645,-1.5323405438019255
81.0,3.6,23.2,2,-0.8877939982474504,-1.2524634214537136
81.0,14.4,21.8,0,-1.4789285795337497,0.932303892386969
83.0,6.8,21.7,2,-0.8715206987073698,-0.5453247975243808
77.0,5.1,23.7,2,-1.2314528602789345,-0.9794232176683005
70.0,8.7,25.1,2,-1.9397533875233497,-0.34373495079760435
70.0,8.1,22.4,2,-1.6786345291653488,-0.29723019707491943
69.0,4.8,23.4,2,-1.5961571829146393,-0.9964887953327891
69.0,5.1,24.4,2,-1.6979535780095356,-0.9985882020281884
68.0,6.9,24.7,2,-1.8914272246902335,-0.6638007942872975
69.0,5.1,24.6,2,-1.7143895974861667,-1.0106756135515846
81.0,3.3,23.4,2,-0.8846137200123391,-1.3228884838986905
76.0,2.3,23.1,2,-1.0501811877347487,-1.4847531055363674
85.0,8.1,20.9,2,-0.7885369151611303,-0.2499639030969457
89.0,5.2,19.2,1,-0.25471921361506505,-0.7227220087093602
94.0,4.7,19.2,1,0.03358377188100085,-0.8344145243944937
92.0,3.2,19.5,1,0.004767568834166673,-1.1384486572944925
96.0,4.2,19.1,1,0.1767392735294845,-0.9313854758284301
95.0,5.7,19.2,1,0.019317944037159723,-0.642848307485724
97.0,4.9,19.3,1,0.1656537239207548,-0.8102443213646372
98.0,3.8,19.1,1,0.30513799953573895,-1.0149542493835375
99.0,3.2,18.2,1,0.46945451379936115,-1.0801288188679168
93.0,7.1,18.4,1,-0.10872436310171135,-0.3164710514317631
93.0,5.7,18.4,1,-0.017181640446915062,-0.5887134223991404
95.0,4.7,18.6,1,0.13401366150619243,-0.8010449093208055
94.0,5.6,18.9,1,-0.0006110920392791072,-0.6412704543446572
92.0,5.4,19.3,1,-0.1226492615753111,-0.6985518056795036
88.0,5.4,20.0,2,-0.38466265452471565,-0.7292872680253906
84.0,6.8,20.5,2,-0.7217827506522857,-0.47569294788050437
79.0,6.7,21.2,2,-1.0283792088930752,-0.5229816743704185
63.0,7.3,23.9,2,-2.1074473663758617,-0.5232045161491069
61.0,4.5,24.5,2,-2.07591364188676,-1.09816625366105
59.0,7.2,24.9,2,-2.3875760226362988,-0.5915169794206148
58.0,6.6,24.7,2,-2.3830292389314827,-0.6932122502438808
61.0,6.1,24.0,2,-2.139443847657807,-0.7568135866041288
69.0,5.2,22.5,2,-1.548350158885457,-0.8643119089153993
76.0,6.6,20.4,2,-1.1094618586685352,-0.48540005342786197
78.0,7.0,19.4,2,-0.951193162510439,-0.3529647002417736
81.0,7.6,18.2,2,-0.7384441474882406,-0.17244278774773517
84.0,7.2,17.4,2,-0.4931795123801638,-0.210554534705758
84.0,5.2,17.5,2,-0.37062220404019874,-0.6055159132779951
88.0,4.7,16.9,1,-0.08413299130953941,-0.6780535748964408
92.0,4.7,15.9,1,0.2025344308548113,-0.6291869952654598
94.0,3.7,15.7,1,0.38660177176118066,-0.8173436591403329
93.0,4.0,15.2,1,0.3569536915457166,-0.7258948599137621
92.0,3.9,15.4,1,0.2959346067777006,-0.7545355355811854
94.0,2.1,15.7,1,0.4912220262238051,-1.128477797388764
89.0,1.8,17.5,1,0.10730499266937399,-1.2811390545384105
78.0,1.1,19.6,2,-0.5818419936561423,-1.5123592465562599
72.0,1.3,21.4,2,-1.0495746879254426,-1.5648984660067713
67.0,1.6,23.0,2,-1.4562882974267273,-1.58879700978986
63.0,3.2,24.2,2,-1.8640119935303332,-1.338616862695806
60.0,3.6,25.3,2,-2.1339306578533566,-1.318636233022877
59.0,4.5,26.1,2,-2.309645460090405,-1.189080306855219
56.0,6.0,26.7,2,-2.6104005006649054,-0.9249764283280032
55.0,5.4,27.2,2,-2.6633797851282974,-1.0689776394831552
54.0,4.7,27.3,2,-2.6769482647345137,-1.2082499112320424
53.0,4.0,27.3,2,-2.682298734602415,-1.3414784772192312
58.0,2.9,26.9,2,-2.3218911147296026,-1.545671471700734
71.0,4.2,25.1,2,-1.5943870906519193,-1.2216923341178167
78.0,7.7,22.2,2,-1.2270687965106688,-0.38606727608562924
81.0,7.2,21.2,2,-0.9588293760220471,-0.43153749516078327
84.0,7.2,20.5,2,-0.7479378142679418,-0.39790941331839647
79.0,5.2,21.6,2,-0.9631697592876267,-0.8388447520251149
81.0,4.3,21.8,2,-0.8185132232384329,-1.031730355306253
88.0,4.6,20.7,2,-0.3898785954616113,-0.9271602774814923
86.0,3.1,21.0,2,-0.4186947985084455,-1.2311944103814911
94.0,6.4,18.2,1,0.004604848897616565,-0.44339744488855537
94.0,6.4,17.9,1,0.02925887811256285,-0.42526632760346134
91.0,4.1,19.2,1,-0.08054912628141239,-0.9424119677481563
95.0,0.7,19.2,1,0.346256239232861,-1.6151424895120714
92.0,1.3,20.5,1,0.04682402362537907,-1.5683575040814848
74.0,1.8,22.2,2,-1.0457689329609379,-1.5218039328907202
69.0,2.6,23.4,2,-1.4523043330285308,-1.424298235424382
66.0,2.9,24.6,2,-1.7239022411859555,-1.4298071951536782
63.0,2.6,25.6,2,-1.939831534443265,-1.53990404520274
61.0,2.0,26.5,2,-2.0768046890552174,-1.705187459908184
58.0,1.8,27.3,2,-2.2828367287398104,-1.783751014793323
54.0,2.3,28.1,2,-2.5857619609471003,-1.723300764698273
52.0,1.9,28.4,2,-2.6865045889369887,-1.813430177552475
50.0,2.1,28.5,2,-2.8100437928737305,-1.77479687704012
48.0,0.8,28.3,2,-2.8108474790368163,-2.0097207138505744
57.0,3.0,27.5,2,-2.4288597702587085,-1.5595952031338955
60.0,3.6,26.5,2,-2.2325467747131413,-1.391160702163253
58.0,2.2,26.1,2,-2.2103756754956816,-1.633443011090839
71.0,5.5,24.5,2,-1.630082988972909,-0.9326336122207782
79.0,5.5,23.3,2,-1.1224922225507308,-0.8832500990524003
91.0,7.6,20.0,1,-0.37515001082492666,-0.3101556864232971
91.0,6.8,19.6,1,-0.28996784464035286,-0.4415479325007206
93.0,6.5,19.1,1,-0.12701783584643545,-0.475452293606811
91.0,4.3,19.8,1,-0.14293471651913298,-0.9397824350372904
98.0,4.7,18.6,1,0.2873791550920899,-0.8097227678103048
99.0,5.4,17.6,1,0.37490972234314496,-0.6160571442061358
98.0,4.3,18.2,1,0.3464062576610078,-0.8633314793256205
97.0,4.3,18.6,1,0.2624123875124469,-0.8846136828759129
91.0,4.0,20.1,1,-0.14797244802233725,-1.0162512032439652
83.0,3.3,21.8,2,-0.6508819018086943,-1.231974430704522
77.0,3.6,23.6,2,-1.125153361981909,-1.2650677665145067
72.0,5.1,25.2,2,-1.6103321623301614,-1.055615706611272
67.0,7.1,26.8,2,-2.1282047921979848,-0.7489342285054024
61.0,6.1,28.5,2,-2.509254285882001,-1.0287803458805393
57.0,5.6,29.7,2,-2.7796638980034127,-1.1869637552375512
52.0,6.7,30.6,2,-3.1811615665678015,-1.012989289564538
51.0,7.5,30.7,2,-3.292811534732728,-0.8605733067055207
52.0,6.8,30.7,2,-3.195918342210031,-0.9995871116857091
56.0,6.2,30.0,2,-2.8946723538371417,-1.0855269511829835
65.0,4.7,29.1,2,-2.2625322968759005,-1.3488554294041037
77.0,4.9,27.1,2,-1.4977876595738309,-1.2238009808470869
71.0,4.7,26.8,2,-1.7667870857228514,-1.227205913864048
85.0,5.2,23.7,2,-0.8290169766204554,-0.9831182899997716
88.0,5.8,22.7,2,-0.6327039810748879,-0.8146837890291292
81.0,3.9,23.9,2,-0.9649363641274004,-1.2364317108640188
91.0,5.1,21.4,2,-0.32673299956349167,-0.8809146581002429
93.0,5.4,20.6,1,-0.17836155697811235,-0.7800126000780776
92.0,5.7,19.7,1,-0.17513759824031483,-0.6643889778047148
94.0,4.3,19.4,1,0.04330281602002615,-0.9242854704799977
96.0,5.4,19.1,1,0.09827408268251615,-0.6980348721421067
100.0,4.1,18.9,1,0.40420138369122627,-0.95031442593156
100.0,2.4,20.3,1,0.4003082677213488,-1.3655063284842905
91.0,2.5,22.0,2,-0.2060331444916197,-1.4227698673241318
81.0,1.5,24.1,2,-0.8244420019100949,-1.715220329760062
71.0,3.1,25.6,2,-1.563550714400442,-1.4658155829721033
67.0,0.4,26.9,2,-1.69832548637406,-2.0578521381824055
65.0,2.4,28.1,2,-2.029960583702724,-1.7356736955192436
61.0,0.8,29.3,2,-2.228443770881081,-2.1077618249220516
56.0,1.8,30.1,2,-2.61518466380324,-1.9471895371278676
47.0,5.8,31.8,2,-3.476537946268856,-1.2460636139871581
54.0,7.0,29.4,2,-2.99991808502916,-0.8879124084955803
64.0,5.7,27.8,2,-2.27220766051224,-1.0729357986002606
61.0,6.2,28.2,2,-2.491139022570969,-0.9912033449549185
67.0,3.6,27.6,2,-1.965092063467517,-1.4778898020174296
82.0,3.6,25.8,2,-1.0503404202483522,-1.4124923907543618
69.0,3.5,26.0,2,-1.7248214793599579,-1.4064216324637877
78.0,5.6,24.3,2,-1.2623329170330981,-0.9213486535323537
85.0,6.8,23.0,2,-0.876111162914872,-0.6296782114194545
84.0,6.1,23.5,2,-0.9225516814743501,-0.7931253062151334
83.0,4.0,24.3,2,-0.902103506593978,-1.2469458892632836
88.0,1.3,23.4,2,-0.39598558356696456,-1.732054493184728
91.0,4.3,20.8,1,-0.22511481390228716,-1.0002194926542707
96.0,5.0,20.0,1,0.050467058653333695,-0.8302117585594966
99.0,4.6,18.3,1,0.36969378140624926,-0.8139301536622375
99.0,4.4,19.0,1,0.32524524504586944,-0.8951278612751774
